aep,aep_final,avail_pct,curt_pct,lt_por_ratio,r2,mse,n_points,iav,iav_wind,iav_nsim,var_energy,std_predicted,var_energy_pred,mean_energy_pred,var_wind,mean_wind,mean_predicted,cov_energy_wind,residuals,mean_residuals,unique_points,yearly_bias,gps,yearly_gross_energy,yearly_wind_speeds,slope,intercept,num_points,metered_energy_fraction,loss_fraction,num_years_windiness,loss_threshold,reanalysis_product,outlier_threshold,i
12.693178353424663,16.564786031591304,0.012465677321361203,0.0006764959949829925,1.3282674758194415,0.986200103594223,0.0023563717612587205,22.0,0.09311923757329402,0.043303192312848356,1.305014833193616,0.1707528587151047,0.41036141016650907,0.14471526759983686,1.023800697786306,1.1891068268126073,6.08953259854589,1.065355786987926,0.46879215554194625,-0.13015598284847535,-0.01626949785605942,14.0,0.3993299192919242,12.628393121503962,"[13.361027455475842, 12.64092436729469, 12.203191715800065, 14.375345171163632, 15.08838501740346, 12.401234748987665, 14.083409511591949, 11.249997214233897, 12.480343107894878, 12.878707712325483, 12.900506655447458, 12.143378814963445, 14.233445210055034, 10.191244966286567, 13.389088237888195, 12.034246085394845]","[[6.176461160681517], [6.01991401630448], [5.917665980671624], [6.396253013096107], [6.549254844854442], [5.962838342359324], [6.346349378588822], [5.7084939719182195], [5.981173629758366], [6.068602437622109], [6.088207120844287], [5.910049498632873], [6.381343665260072], [5.4905804168534145], [6.17883159764001], [5.884824603989569]]",0.376318940493014,-1.2262506685945342,22.0,1.0064703161520268,1.0552564295832865,16,0.12,merra2,2.8,0
13.138562189507704,13.361781417547133,0.010308310987880976,0.000542644654307644,1.0682399066614867,0.9820257590194044,0.0022871886242083004,22.0,0.10771868873689172,0.04728104659769238,1.0169896237365827,0.12724813396445853,0.3534981546490025,0.1703088430212132,1.023491071590083,0.7497894075940429,5.885765885062242,0.9853851559454431,0.3206713701928652,-0.14706858960085573,-0.02100979851440796,15.0,0.40943996556187834,12.638503167773916,"[14.625552762780853, 15.361272544071076, 15.481901010887253, 13.917820264333681, 13.433286390227078, 12.652097430899579, 12.177232206604454, 14.533648010320922, 15.30717455754079, 12.39207509998608, 14.216947640839905, 11.143178842667417, 12.477894168926507, 12.910051780629136, 12.933699913752559, 12.112345416746436, 14.379710768880912, 9.994613338180143, 13.463727550347622, 11.993955029537299]","[[6.420356403578762], [6.568902102882727], [6.608179927237295], [6.271108624367219], [6.176461160681517], [6.01991401630448], [5.917665980671624], [6.396253013096107], [6.549254844854442], [5.962838342359324], [6.346349378588822], [5.7084939719182195], [5.981173629758366], [6.068602437622109], [6.088207120844287], [5.910049498632873], [6.381343665260072], [5.4905804168534145], [6.17883159764001], [5.884824603989569]]",0.4082418285991455,-1.417430671678835,22.0,0.9986889135945028,0.8806909360545596,20,0.18,merra2,1.8,1
12.334018265503303,14.7766930218651,0.011504174693594247,0.0006384786836841685,1.1910052434244953,0.9790902025449194,0.0033936209212091393,22.0,0.09927194254180405,0.043302229706931566,1.1980437116096747,0.1622981250057286,0.39862827807936496,0.1607860156915851,1.016742115849035,1.0099273445435182,5.998016069503084,1.0242425039004637,0.41967833990212444,0.04255748312429264,0.00531968539053658,14.0,0.32223760764625275,12.55130080985829,"[14.084981134766789, 11.098383373796516, 12.395246627567632, 12.815148396453019, 12.83812587656783, 12.0400647136138, 14.243128355880105, 9.982390796193124, 13.353122109742017, 11.92503183750111]","[[6.346349378588822], [5.7084939719182195], [5.981173629758366], [6.068602437622109], [6.088207120844287], [5.910049498632873], [6.381343665260072], [5.4905804168534145], [6.17883159764001], [5.884824603989569]]",0.3966642292528728,-1.3549559173553232,22.0,1.004347410668477,0.98050593466381,10,0.11,merra2,1.8,2
12.812275191842392,12.730869485653093,0.012077783453176503,0.0006465460334244016,1.0155850478569035,0.987157799165026,0.002099494532254614,22.0,0.1118412219569627,0.047179458556943825,0.9936462724246564,0.1634840133115594,0.4017269206554431,0.17839956746601268,1.027276262371643,0.924421998527946,6.089757566268703,1.0735088097702703,0.40464060171302907,-0.1827868278434277,-0.022848353480428463,14.0,0.4596919046497181,12.688755106861755,"[14.628393210696819, 15.4200802267136, 12.436541524340356, 14.30425750858423, 11.158324306295611, 12.524375410392459, 12.966679002024126, 12.990882334171081, 12.15024448772118, 14.47084190781328, 9.982793356239057, 13.533353694114078, 12.029074590305838]","[[6.396253013096107], [6.549254844854442], [5.962838342359324], [6.346349378588822], [5.7084939719182195], [5.981173629758366], [6.068602437622109], [6.088207120844287], [5.910049498632873], [6.381343665260072], [5.4905804168534145], [6.17883159764001], [5.884824603989569]]",0.4178263257524945,-1.4709522188672353,22.0,1.0045582449559667,1.031377155775864,13,0.13,merra2,2.1,3
12.356264649451928,13.132034942724813,0.010924355171361887,0.0006218556474603232,1.0732305651571619,0.9620421815352601,0.004722890890347676,23.0,0.09777481432503536,0.04663255046945774,1.0627835608318161,0.12442471884244098,0.3459795195558448,0.13370565854533514,1.0227661366511436,0.9331478117133096,5.871284616999344,0.9647014341191947,0.3494063290668821,0.2337053733971287,0.03338648191387553,16.0,0.14207017261300336,12.37113337482504,"[14.712410216154211, 12.154937281751346, 13.755933131094867, 11.059256526265639, 12.230228004852403, 12.609368206213754, 12.630115169153756, 11.909525039647406, 13.898728360123794, 10.051597873830158, 13.095118629520922, 11.80565887130925]","[[6.549254844854442], [5.962838342359324], [6.346349378588822], [5.7084939719182195], [5.981173629758366], [6.068602437622109], [6.088207120844287], [5.910049498632873], [6.381343665260072], [5.4905804168534145], [6.17883159764001], [5.884824603989569]]",0.358158423935645,-1.1381486107828873,23.0,0.9996538593841909,0.9191096478336993,12,0.11,merra2,3.0,4
12.745986682788136,14.02951958329757,0.011669892736617362,0.0006295678518409422,1.125989980933926,0.9770343208690719,0.0025921046632476044,22.0,0.0944782553201933,0.042669988231549584,1.100700944732877,0.1128686266349856,0.33207908993451846,0.1536002357718122,1.0216240314259222,0.7336575233545871,5.805825806654206,0.9544429013052791,0.2979830794518557,-0.2661246548683264,-0.029569406096480715,13.0,0.3777770025662779,12.606840204778315,"[13.821782204575785, 13.361630022165558, 12.619750406066238, 12.168780348063548, 14.406621565553987, 15.141224341287185, 12.372812370483373, 14.105857524122383, 11.186760436614431, 12.4543130332351, 12.864724521052782, 12.887182682696762, 12.107158654393908, 14.260430429313129, 10.095990623037594, 13.390539386429088, 11.994725658556158]","[[6.271108624367219], [6.176461160681517], [6.01991401630448], [5.917665980671624], [6.396253013096107], [6.549254844854442], [5.962838342359324], [6.346349378588822], [5.7084939719182195], [5.981173629758366], [6.068602437622109], [6.088207120844287], [5.910049498632873], [6.381343665260072], [5.4905804168534145], [6.17883159764001], [5.884824603989569]]",0.38769914431144287,-1.296470795955849,22.0,0.9993831120887501,0.9916854423181805,17,0.12,merra2,1.5,5
12.289925065928509,12.95521707202765,0.01239253345810908,0.0006638014015913832,1.0736639653493525,0.9696514784283865,0.005077865842053564,23.0,0.09676209546976938,0.043303192312848356,1.0541331214413616,0.16731839243210947,0.40279092168277075,0.14939521294386512,1.0105492978871355,1.1319366256221282,5.887567233844663,0.9553367270342422,0.4480184354045434,0.2721319585388594,0.03023688428209549,14.0,-0.011293007902782648,12.217770194309255,"[12.954825043023451, 12.230377050202037, 11.790003239879058, 13.97526287376411, 14.692605006978498, 11.989241210441586, 13.681565754447634, 10.831057423979008, 12.068826887501354, 12.469595114755851, 12.491525586725123, 11.72982944439463, 13.832506727187637, 9.765916955191495, 12.983055136504893, 11.620038237851151]","[[6.176461160681517], [6.01991401630448], [5.917665980671624], [6.396253013096107], [6.549254844854442], [5.962838342359324], [6.346349378588822], [5.7084939719182195], [5.981173629758366], [6.068602437622109], [6.088207120844287], [5.910049498632873], [6.381343665260072], [5.4905804168534145], [6.17883159764001], [5.884824603989569]]",0.3785895458238389,-1.273634678034324,23.0,0.9964334542999478,1.053316579390378,16,0.11,merra2,3.0,6
12.405592164650303,14.395856309479814,0.011567176317175906,0.0006511567752674493,1.1723250712248667,0.9814584436842348,0.0022108784775914177,22.0,0.10189297688135862,0.04663255046945774,1.1604328208129204,0.11923909945529179,0.34209387743381264,0.1436852981097119,1.0070156726334107,0.8323010970817578,5.85398397643631,0.9600972148340768,0.32695570611019437,0.14366634347792862,0.035916585869482154,18.0,0.1943889404141288,12.423452142626166,"[14.874674262515555, 12.197103580926367, 13.873281455531751, 11.049970163479268, 12.27592992159226, 12.672874371608112, 12.694595602340565, 11.940166893338704, 14.022782282529924, 9.994992326366447, 13.181435410327568, 11.831423217732146]","[[6.549254844854442], [5.962838342359324], [6.346349378588822], [5.7084939719182195], [5.981173629758366], [6.068602437622109], [6.088207120844287], [5.910049498632873], [6.381343665260072], [5.4905804168534145], [6.17883159764001], [5.884824603989569]]",0.3749773780179557,-1.2350143476091362,22.0,0.9984665080761571,0.9771613294534249,12,0.18,merra2,1.8,7
12.587582275026476,11.022821324168003,0.012915415778484105,0.0006999175429432313,0.8955350177974889,0.9778812520428989,0.002286352842243822,22.0,0.09321817495272233,0.042669988231549584,0.8756901113597543,0.10336719088612778,0.3179321280460406,0.14620505224383276,1.0106969346520367,0.7064942815750712,6.032719939950221,1.0309759272672603,0.279957514117694,-0.08981062132931483,-0.012830088761330691,15.0,0.24063164534558368,12.469694847557621,"[13.655028991575943, 13.206090611516391, 12.482290430223522, 12.042310408321555, 14.225615952475213, 14.942316628320105, 12.241370217503924, 13.932181461230979, 11.084222095183538, 12.320884727938045, 12.7212945826379, 12.74320544407238, 11.982190421086743, 14.082987460441839, 10.020034089902088, 13.234295461253364, 11.872497391375882]","[[6.271108624367219], [6.176461160681517], [6.01991401630448], [5.917665980671624], [6.396253013096107], [6.549254844854442], [5.962838342359324], [6.346349378588822], [5.7084939719182195], [5.981173629758366], [6.068602437622109], [6.088207120844287], [5.910049498632873], [6.381343665260072], [5.4905804168534145], [6.17883159764001], [5.884824603989569]]",0.3782510057563629,-1.250906457465376,22.0,0.9948957142180109,1.095957388416226,17,0.2,merra2,2.0,8
13.060570425007255,14.25244533689626,0.01194910591998683,0.0006248438104867332,1.147263346983221,0.9866342064092141,0.001653151145452799,22.0,0.1096058905708462,0.04728104659769238,1.0912574928279477,0.12368522184813995,0.34933088999212064,0.17482063636547232,1.017938188753295,0.7133184894972675,5.87502582971261,0.9748885872526759,0.3090879805415632,-0.2593343326057669,-0.043222388767627816,16.0,0.3441693902219498,12.573232592433987,"[14.586430433243702, 15.331831795573212, 15.45404765246211, 13.869384647710737, 13.378474631372079, 12.587005746984712, 12.105891613432737, 14.493316275611496, 15.277021915664532, 12.323561695828285, 14.172448340747197, 11.058230797723304, 12.41051008640963, 12.848354603705726, 12.872313930469831, 12.040150956748835, 14.337353322866903, 9.894550938160348, 13.409316376832493, 11.920202631100109]","[[6.420356403578762], [6.568902102882727], [6.608179927237295], [6.271108624367219], [6.176461160681517], [6.01991401630448], [5.917665980671624], [6.396253013096107], [6.549254844854442], [5.962838342359324], [6.346349378588822], [5.7084939719182195], [5.981173629758366], [6.068602437622109], [6.088207120844287], [5.910049498632873], [6.381343665260072], [5.4905804168534145], [6.17883159764001], [5.884824603989569]]",0.41361401845691714,-1.4551044547129408,22.0,0.9956202295690891,1.022904203136596,20,0.11,merra2,2.0,9
