aep,aep_final,avail_pct,curt_pct,lt_por_ratio,r2,mse,n_points,iav,iav_wind,iav_nsim,var_energy,std_predicted,var_energy_pred,mean_energy_pred,var_wind,mean_wind,mean_predicted,cov_energy_wind,residuals,mean_residuals,unique_points,yearly_bias,gps,yearly_gross_energy,yearly_wind_speeds,bootstrap_data,non_bootstrap_data,slope,intercept,num_points,metered_energy_fraction,loss_fraction,num_years_windiness,loss_threshold,reanalysis_product,outlier_threshold,i
12.880830423025579,12.912277578008961,0.01208720873081556,0.0006588627967036713,1.0079515134237,0.9842822775449239,0.002245243492193416,20.0,0.08824437525358021,0.04064307998943146,1.002441391894048,0.14284789024686678,0.37497019448840646,0.14870780768886355,1.0250186425505097,0.8954126289768063,5.930471644377251,1.073612019356339,0.3734949640464887,-0.11593296134151493,-0.01656185162021642,13.0,0.7380888594893822,12.96715206170142,"[15.039373491904453, 12.467321160504133, 13.914745168766904, 11.248161295060408, 12.641321587943821, 13.314272121683313, 13.42298344472575, 12.380700060982509, 14.596888597242902, 11.137691545620852, 13.741503568669204, 12.556181533879794]","[[6.338210762175915], [5.803191781648445], [6.117568277925639], [5.547920730100021], [5.840733558123624], [5.980957645834835], [6.015954703852972], [5.789125037643327], [6.2594406997133065], [5.535257085285981], [6.069628528677202], [5.825525096660825]]","                era5         0
time                          
2014-05-01  6.162751  1.128182
2015-04-01  5.694731  0.961178
2015-06-01  5.077083  0.723150
2015-03-01  6.298029  1.215933
2015-11-01  7.212845  1.638754
2014-04-01  4.756275  0.636895
2015-03-01  6.298029  1.215933
2015-03-01  6.298029  1.215933
2014-07-01  4.821668  0.613093
2015-11-01  7.212845  1.638754
2014-10-01  5.191186  0.699502
2015-05-01  5.538323  0.927073
2015-08-01  4.961172  0.689243
2014-07-01  4.821668  0.613093
2015-07-01  5.305551  0.912020
2014-02-01  8.347006  1.920464
2015-04-01  5.694731  0.961178
2015-03-01  6.298029  1.215933
2015-05-01  5.538323  0.927073
2015-01-01  7.081160  1.618855","                era5         0
time                          
2014-03-01  5.169673  0.776708
2014-06-01  5.205081  0.734015
2014-08-01  4.917273  0.653965
2014-09-01  4.727134  0.486480
2014-12-01  6.715867  1.439859
2015-02-01  6.540493  1.277999
2015-09-01  6.433560  1.315376",0.39626447557437244,-1.2764232167114984,20.0,0.9961422067209301,1.0379675422591195,12,0.14,era5,2.6,255
12.585636056616295,11.717969560273726,0.012142891082363,0.0006460439925632018,0.9445257714285917,0.9858666961707621,0.0020369563452848904,17.0,0.0897674545986887,0.041271167191433165,0.9310589872105483,0.14412457058136527,0.37694510772270334,0.12952022736904273,0.9432073117790495,0.9559902406076676,5.5549801909412455,0.8950703239944686,0.3915919714494856,0.10415912249345616,0.01735985374890936,11.0,0.32962921044315685,12.558692412655194,"[14.087983238711477, 14.574747534195303, 12.072409125755652, 13.480601581622865, 10.88629385116207, 12.2416933768386, 12.896403993336628, 13.002168761712577, 11.98813583875133, 14.144255925005089, 10.778818317473064, 13.312055590325711, 12.158860992450428]","[[6.235302143817986], [6.338210762175915], [5.803191781648445], [6.117568277925639], [5.547920730100021], [5.840733558123624], [5.980957645834835], [6.015954703852972], [5.789125037643327], [6.2594406997133065], [5.535257085285981], [6.069628528677202], [5.825525096660825]]","                era5         0
time                          
2015-02-01  6.540493  1.276872
2015-09-01  6.433560  1.313879
2014-07-01  4.821668  0.612388
2014-05-01  6.162751  1.126983
2015-08-01  4.961172  0.688509
2014-04-01  4.756275  0.636170
2014-03-01  5.169673  0.775796
2015-08-01  4.961172  0.688509
2014-06-01  5.205081  0.733519
2014-09-01  4.727134  0.485925
2014-07-01  4.821668  0.612388
2014-02-01  8.347006  1.918254
2014-06-01  5.205081  0.733519
2015-02-01  6.540493  1.276872
2014-09-01  4.727134  0.485925
2014-04-01  4.756275  0.636170
2015-03-01  6.298029  1.214518","                era5         0
time                          
2014-08-01  4.917273  0.653279
2014-10-01  5.191186  0.698746
2014-12-01  6.715867  1.438341
2015-04-01  5.694731  0.960247
2015-05-01  5.538323  0.926245
2015-06-01  5.077083  0.722384",0.38552396660999966,-1.2465076736571739,17.0,0.9949707095020582,1.0453478788908803,13,0.2,era5,1.2,256
12.959591040992313,10.300785378590257,0.010854762958973519,0.0005535906690670157,0.802318816526333,0.9877484095347784,0.001296723568260565,19.0,0.09334371638550319,0.039153151659449166,0.7948387681376656,0.10584124338317999,0.32333344988559337,0.1724719685016369,0.9928014123308853,0.5498107233575916,5.539402206594291,0.9049688677186233,0.25306864218245506,-0.13239011123157318,-0.02206501853859553,13.0,0.7505962121515601,12.979659414363597,"[12.511726267575513, 12.608863821792436, 14.709407006333914, 15.259975514052986, 12.429634964992491, 14.022410824276584, 11.088045775369022, 12.62110869953672, 13.361637638198639, 13.481265867372924, 12.334315282967678, 14.773055817895209, 10.966482536757505, 13.83177211931925, 12.527418791122058]","[[5.82312347382076], [5.834936926753166], [6.235302143817986], [6.338210762175915], [5.803191781648445], [6.117568277925639], [5.547920730100021], [5.840733558123624], [5.980957645834835], [6.015954703852972], [5.789125037643327], [6.2594406997133065], [5.535257085285981], [6.069628528677202], [5.825525096660825]]","                era5         0
time                          
2014-12-01  6.715867  1.441718
2014-08-01  4.917273  0.654768
2014-06-01  5.205081  0.731900
2015-05-01  5.538323  0.926619
2014-10-01  5.191186  0.700608
2015-11-01  7.212845  1.641923
2014-04-01  4.756275  0.638307
2015-04-01  5.694731  0.961510
2014-03-01  5.169673  0.778736
2015-05-01  5.538323  0.926619
2015-11-01  7.212845  1.641923
2014-05-01  6.162751  1.129735
2015-08-01  4.961172  0.690214
2014-06-01  5.205081  0.731900
2015-06-01  5.077083  0.724120
2014-09-01  4.727134  0.487572
2014-10-01  5.191186  0.700608
2015-04-01  5.694731  0.961510
2015-06-01  5.077083  0.724120","                era5         0
time                          
2014-02-01  8.347006  1.924977
2014-07-01  4.821668  0.614527
2015-02-01  6.540493  1.277219
2015-03-01  6.298029  1.218963
2015-07-01  5.305551  0.910033
2015-09-01  6.433560  1.318279",0.4360577736611284,-1.5105305259024253,19.0,0.9987613760610015,0.9458858686845734,15,0.19,era5,1.5,257
13.126936695745297,12.896287750699635,0.01170663037000769,0.0006025763374711519,1.0168424379742782,0.9807675330957112,0.0028479150825143195,19.0,0.09021024841747877,0.04197492536127353,0.9824293397316055,0.1480785120643699,0.3810913236769574,0.14159463402207537,0.9876318618602118,0.9303401871034022,5.686793673649255,0.9662835124922098,0.3879993943998036,0.0026933076496787334,0.0005386615299357467,14.0,0.6038474303136407,12.832910632525678,"[14.174522124439381, 14.978837938436978, 15.435555025461698, 13.773753100424479, 13.132118518304619, 12.408928116469326, 12.496942023847218, 14.400191645251454, 14.899047994211573, 12.33454724122166, 13.777721594157414, 11.118966844673777, 12.508036801189792, 13.179011543589498, 13.287403688802604, 12.2481804623517, 14.45786224083757, 11.008821435825851, 13.604988633604528, 12.423146719409099]","[[6.191633125436547], [6.358896415519868], [6.46930464915082], [6.104437179847501], [5.973410432760108], [5.82312347382076], [5.834936926753166], [6.235302143817986], [6.338210762175915], [5.803191781648445], [6.117568277925639], [5.547920730100021], [5.840733558123624], [5.980957645834835], [6.015954703852972], [5.789125037643327], [6.2594406997133065], [5.535257085285981], [6.069628528677202], [5.825525096660825]]","                era5         0
time                          
2014-04-01  4.756275  0.638669
2014-10-01  5.191186  0.701309
2014-02-01  8.347006  1.925892
2015-04-01  5.694731  0.963283
2014-06-01  5.205081  0.734870
2014-05-01  6.162751  1.131022
2015-06-01  5.077083  0.724963
2014-12-01  6.715867  1.443445
2015-02-01  6.540493  1.280410
2014-04-01  4.756275  0.638669
2015-06-01  5.077083  0.724963
2014-12-01  6.715867  1.443445
2014-03-01  5.169673  0.778968
2014-10-01  5.191186  0.701309
2015-11-01  7.212845  1.643170
2014-10-01  5.191186  0.701309
2014-08-01  4.917273  0.655581
2015-07-01  5.305551  0.913287
2014-07-01  4.821668  0.614824","                era5         0
time                          
2014-09-01  4.727134  0.487839
2015-03-01  6.298029  1.219425
2015-05-01  5.538323  0.928858
2015-08-01  4.961172  0.690985
2015-09-01  6.433560  1.319034",0.3951010380260664,-1.280574571006678,19.0,0.9990464185017969,1.010888236518126,20,0.18,era5,1.7,258
13.143272276620165,13.475573708659523,0.010765426951586228,0.0005560868629903432,1.034642765309849,0.9905311475373745,0.0010918408923673538,20.0,0.09057365905234702,0.039153151659449166,1.025283006015973,0.1153086814560638,0.3379598209309746,0.17435370418324472,1.0380445524466733,0.6203866655700316,5.512582418951778,0.911355435484861,0.28020294360663545,-0.36746555481178855,-0.04593319435147357,12.0,0.9370490148309063,13.166112217042944,"[12.705671606507268, 12.80125379613539, 14.868163124926411, 15.409915940635129, 12.624894748230728, 14.19216711209125, 11.304787058065228, 12.813302609140438, 13.541974213144686, 13.659686957489457, 12.531101323061284, 14.930792792981162, 11.185170287615902, 14.004580910291278, 12.721112861678463]","[[5.82312347382076], [5.834936926753166], [6.235302143817986], [6.338210762175915], [5.803191781648445], [6.117568277925639], [5.547920730100021], [5.840733558123624], [5.980957645834835], [6.015954703852972], [5.789125037643327], [6.2594406997133065], [5.535257085285981], [6.069628528677202], [5.825525096660825]]","                era5         0
time                          
2014-07-01  4.821668  0.615746
2014-10-01  5.191186  0.701923
2014-10-01  5.191186  0.701923
2014-07-01  4.821668  0.615746
2014-04-01  4.756275  0.639562
2015-08-01  4.961172  0.691492
2015-11-01  7.212845  1.645087
2014-08-01  4.917273  0.655964
2015-04-01  5.694731  0.963145
2015-08-01  4.961172  0.691492
2015-04-01  5.694731  0.963145
2015-01-01  7.081160  1.624765
2014-08-01  4.917273  0.655964
2015-04-01  5.694731  0.963145
2015-03-01  6.298029  1.221408
2014-12-01  6.715867  1.444364
2015-08-01  4.961172  0.691492
2015-09-01  6.433560  1.320870
2014-04-01  4.756275  0.639562
2014-03-01  5.169673  0.780312","                era5         0
time                          
2014-02-01  8.347006  1.928800
2014-05-01  6.162751  1.131823
2014-06-01  5.205081  0.732808
2014-09-01  4.727134  0.488533
2015-02-01  6.540493  1.279218
2015-05-01  5.538323  0.928085
2015-06-01  5.077083  0.725454
2015-07-01  5.305551  0.911254",0.4290756252501284,-1.4539593126697388,20.0,1.0007843232544278,0.9343412367014776,15,0.17,era5,2.5,259
13.189303768118874,15.128684549350888,0.010586308210192276,0.0005219715864135873,1.1860174697261068,0.9843666907652007,0.0012236427883631237,19.0,0.098879391884865,0.04251381876467473,1.1470419375676126,0.07827151436621797,0.2775749837032417,0.16767249428723466,0.9866573300622595,0.41680150168510877,5.516009464433174,0.8899978335083373,0.18915858487940945,0.0025269061417132477,0.0003609865916733211,12.0,0.6632891184024619,12.8923523206145,"[15.227543926161164, 15.724542079263529, 13.916174249310298, 13.217949437189533, 12.43097582865878, 12.526752296535419, 14.597862779597955, 15.140716750119859, 12.350034785123382, 13.92049275219075, 11.02724387321025, 12.538825599691782, 13.26897828551179, 13.386930290182029, 12.256050717508572, 14.660619747333348, 10.907383972354031, 13.732525266818254, 12.44644846938435]","[[6.358896415519868], [6.46930464915082], [6.104437179847501], [5.973410432760108], [5.82312347382076], [5.834936926753166], [6.235302143817986], [6.338210762175915], [5.803191781648445], [6.117568277925639], [5.547920730100021], [5.840733558123624], [5.980957645834835], [6.015954703852972], [5.789125037643327], [6.2594406997133065], [5.535257085285981], [6.069628528677202], [5.825525096660825]]","                era5         0
time                          
2015-02-01  6.540493  1.269235
2015-05-01  5.538323  0.920846
2014-03-01  5.169673  0.774309
2014-03-01  5.169673  0.774309
2015-04-01  5.694731  0.955661
2014-12-01  6.715867  1.433188
2014-05-01  6.162751  1.123068
2014-12-01  6.715867  1.433188
2015-06-01  5.077083  0.719842
2015-05-01  5.538323  0.920846
2014-08-01  4.917273  0.650887
2014-07-01  4.821668  0.611004
2014-09-01  4.727134  0.484769
2015-05-01  5.538323  0.920846
2014-09-01  4.727134  0.484769
2014-06-01  5.205081  0.727031
2014-03-01  5.169673  0.774309
2015-06-01  5.077083  0.719842
2015-03-01  6.298029  1.212008","                era5         0
time                          
2014-02-01  8.347006  1.913946
2014-04-01  4.756275  0.634634
2014-10-01  5.191186  0.696498
2015-07-01  5.305551  0.904093
2015-08-01  4.961172  0.686144
2015-09-01  6.433560  1.310691
2015-11-01  7.212845  1.632395",0.4299477548935108,-1.481598051696063,19.0,0.9930868953735391,0.9238558098860472,19,0.18,era5,1.8,260
12.486535892520708,13.160193707770528,0.010621945501814948,0.0005483841199764109,1.0640886030351522,0.9712344657415468,0.0032342354005557407,20.0,0.08354805493702709,0.03792759641771311,1.0539507371018197,0.11243439358701672,0.3304544721840831,0.14252619761593083,0.9875188648057417,0.7255912869413453,5.430014296633957,0.8409436470010551,0.29630164182868474,0.3987590227947486,0.04984487784934358,12.0,0.2712880650387177,12.500351267250755,"[12.794136842956227, 12.084052254126831, 12.17047115442348, 14.039229674205842, 14.52904564042625, 12.011019325201095, 13.428040160119354, 10.817467939727418, 12.181364869809446, 12.840180062686297, 12.946607901980983, 11.926217703793014, 14.095855150775208, 10.709318609821022, 13.25843750366787, 12.098013184466328]","[[5.973410432760108], [5.82312347382076], [5.834936926753166], [6.235302143817986], [6.338210762175915], [5.803191781648445], [6.117568277925639], [5.547920730100021], [5.840733558123624], [5.980957645834835], [6.015954703852972], [5.789125037643327], [6.2594406997133065], [5.535257085285981], [6.069628528677202], [5.825525096660825]]","                era5         0
time                          
2014-09-01  4.727134  0.484661
2015-09-01  6.433560  1.310397
2014-10-01  5.191186  0.696317
2014-04-01  4.756275  0.634492
2015-05-01  5.538323  0.920495
2015-05-01  5.538323  0.920495
2014-10-01  5.191186  0.696317
2014-04-01  4.756275  0.634492
2015-02-01  6.540493  1.268741
2014-05-01  6.162751  1.122762
2014-03-01  5.169673  0.774154
2014-09-01  4.727134  0.484661
2014-10-01  5.191186  0.696317
2014-03-01  5.169673  0.774154
2014-02-01  8.347006  1.913532
2015-08-01  4.961172  0.685958
2015-07-01  5.305551  0.903658
2015-08-01  4.961172  0.685958
2014-06-01  5.205081  0.726651
2014-09-01  4.727134  0.484661","                era5         0
time                          
2014-07-01  4.821668  0.610872
2014-08-01  4.917273  0.650704
2014-12-01  6.715867  1.432790
2015-01-01  7.081160  1.611813
2015-03-01  6.298029  1.211756
2015-04-01  5.694731  0.955343
2015-06-01  5.077083  0.719644
2015-11-01  7.212845  1.632002",0.3879409314902717,-1.2655811572406144,20.0,0.9928884581747482,0.918175247750012,16,0.16,era5,2.3,261
12.827414913255325,13.724538640618546,0.011403651429655246,0.0005862878206243786,1.0845268661500436,0.9788901033059493,0.0032455529623260297,19.0,0.08353963064383144,0.03732756593134039,1.0699379986871844,0.15374556348448196,0.3879433083868774,0.14821603429245145,0.9834627120976153,0.9210257985736586,5.5688703304787905,0.9139523355217519,0.3929934016343677,0.14287831873189105,0.03571957968297276,15.0,0.571775855144784,12.800839057356821,"[13.763428533457157, 13.106962953592362, 12.36705644025425, 12.457104736205045, 14.404346828759826, 14.91473394241475, 12.290956295777951, 13.767488756537675, 11.047278488924611, 12.468455962657961, 13.15493988297411, 13.265837447480413, 12.202593200720628, 14.463350445503032, 10.93458713514828, 13.590763177413681, 12.381603697655631]","[[6.104437179847501], [5.973410432760108], [5.82312347382076], [5.834936926753166], [6.235302143817986], [6.338210762175915], [5.803191781648445], [6.117568277925639], [5.547920730100021], [5.840733558123624], [5.980957645834835], [6.015954703852972], [5.789125037643327], [6.2594406997133065], [5.535257085285981], [6.069628528677202], [5.825525096660825]]","                era5         0
time                          
2014-09-01  4.727134  0.493159
2015-09-01  6.433560  1.333401
2014-09-01  4.727134  0.493159
2015-02-01  6.540493  1.293097
2014-12-01  6.715867  1.458705
2015-06-01  5.077083  0.732640
2014-08-01  4.917273  0.662497
2015-07-01  5.305551  0.921835
2015-08-01  4.961172  0.698319
2014-07-01  4.821668  0.621549
2014-09-01  4.727134  0.493159
2015-04-01  5.694731  0.973149
2015-03-01  6.298029  1.232828
2014-04-01  4.756275  0.645627
2014-06-01  5.205081  0.741568
2014-10-01  5.191186  0.708794
2015-02-01  6.540493  1.293097
2014-02-01  8.347006  1.946965
2014-07-01  4.821668  0.621549","                era5         0
time                          
2014-03-01  5.169673  0.787562
2014-05-01  6.162751  1.143014
2015-05-01  5.538323  0.938100
2015-11-01  7.212845  1.660911",0.40423356106531294,-1.3371719492786553,19.0,1.0100750192905128,0.9888882014815095,17,0.18,era5,1.5,262
13.024242213978681,13.758150475852934,0.012717730198651477,0.0006428959136993447,1.0819703661092626,0.9834575079322163,0.0026397002209129434,19.0,0.09067758625643703,0.041284409665806314,1.0563494021238766,0.1595708923478177,0.39614541790471913,0.14784332166254432,0.9900196381401292,0.962804289210536,5.702916504113095,0.974714503638271,0.41030304588384275,0.1368983687817883,0.022816394796964717,13.0,0.6505657369939115,12.879628939205949,"[15.539081766353315, 13.8410073618383, 13.185367694719119, 12.446392072868196, 12.536327077219815, 14.48111930475141, 14.990864289960772, 12.370387671536996, 13.845062476669286, 11.128274561118051, 12.547664022463032, 13.233284263346722, 13.344042305363509, 12.282135747893207, 14.540048687840029, 11.01572498663413, 13.668559239603658, 12.460921028068103]","[[6.46930464915082], [6.104437179847501], [5.973410432760108], [5.82312347382076], [5.834936926753166], [6.235302143817986], [6.338210762175915], [5.803191781648445], [6.117568277925639], [5.547920730100021], [5.840733558123624], [5.980957645834835], [6.015954703852972], [5.789125037643327], [6.2594406997133065], [5.535257085285981], [6.069628528677202], [5.825525096660825]]","                era5         0
time                          
2014-10-01  5.191186  0.701108
2015-11-01  7.212845  1.642149
2014-12-01  6.715867  1.443430
2015-04-01  5.694731  0.964138
2014-02-01  8.347006  1.923936
2014-06-01  5.205081  0.737777
2014-04-01  4.756275  0.638101
2014-08-01  4.917273  0.655613
2014-09-01  4.727134  0.487392
2014-06-01  5.205081  0.737777
2014-04-01  4.756275  0.638101
2014-12-01  6.715867  1.443430
2014-12-01  6.715867  1.443430
2015-08-01  4.961172  0.690902
2015-06-01  5.077083  0.724921
2014-08-01  4.917273  0.655613
2014-05-01  6.162751  1.130918
2015-05-01  5.538323  0.930419
2015-05-01  5.538323  0.930419","                era5         0
time                          
2014-03-01  5.169673  0.777984
2014-07-01  4.821668  0.614206
2015-02-01  6.540493  1.282709
2015-03-01  6.298029  1.218023
2015-07-01  5.305551  0.916288
2015-09-01  6.433560  1.317874",0.4037249865710381,-1.3276953854005402,19.0,0.9977670767170692,1.0997815654453398,18,0.14,era5,1.6,263
12.795460210313731,11.456617181579674,0.012065900182103354,0.0006484082846909677,0.9004990591835318,0.9875681913345318,0.0007242817891404197,20.0,0.09201895920414149,0.04064307998943146,0.8953657776486313,0.05826037132893243,0.23986681625392026,0.15955841015502276,1.016252908284485,0.3414948288761716,5.465387417191092,0.8756862400282832,0.1475498021059015,0.1466333119330967,0.016292590214788523,11.0,0.6488401735821103,12.877903375794148,"[15.024394639965768, 12.360158193090442, 13.859458868204056, 11.097302803863432, 12.54039491490874, 13.237464456241455, 13.350072067487066, 12.270432534091785, 14.566050783910839, 10.982873743015434, 13.680008170618908, 12.452203383050282]","[[6.338210762175915], [5.803191781648445], [6.117568277925639], [5.547920730100021], [5.840733558123624], [5.980957645834835], [6.015954703852972], [5.789125037643327], [6.2594406997133065], [5.535257085285981], [6.069628528677202], [5.825525096660825]]","                era5         0
time                          
2015-08-01  4.961172  0.692610
2014-08-01  4.917273  0.657158
2015-03-01  6.298029  1.221895
2014-10-01  5.191186  0.702921
2014-06-01  5.205081  0.737547
2015-04-01  5.694731  0.965856
2015-06-01  5.077083  0.726682
2015-02-01  6.540493  1.284198
2015-09-01  6.433560  1.321819
2014-10-01  5.191186  0.702921
2015-06-01  5.077083  0.726682
2015-03-01  6.298029  1.221895
2015-04-01  5.694731  0.965856
2014-07-01  4.821668  0.616097
2015-04-01  5.694731  0.965856
2015-03-01  6.298029  1.221895
2015-08-01  4.961172  0.692610
2015-08-01  4.961172  0.692610
2014-03-01  5.169673  0.780518
2014-07-01  4.821668  0.616097","                era5         0
time                          
2014-02-01  8.347006  1.929876
2014-04-01  4.756275  0.640015
2014-05-01  6.162751  1.133692
2014-09-01  4.727134  0.488863
2014-12-01  6.715867  1.446890
2015-01-01  7.081160  1.626772
2015-05-01  5.538323  0.931571
2015-07-01  5.305551  0.916419
2015-11-01  7.212845  1.646774",0.4104668655215094,-1.3676742019668424,20.0,1.0010289020181087,1.0414428332933126,12,0.16,era5,2.2,264
12.948318484057783,11.450401237839207,0.011230847863275375,0.0005707879849331811,0.9123974270994484,0.9824638543535447,0.003240638797577603,19.0,0.09260718539031051,0.04251381876467473,0.8843156933417385,0.18479766665445432,0.4260950925050379,0.14193471825350779,0.9760064329812268,1.1602588201061186,5.920858139356088,1.0472225672458215,0.484467967686002,0.18105721886904513,0.03621144377380903,14.0,0.46327817670933236,12.69234137892137,"[14.840844200353159, 15.298109433600196, 13.634313034361488, 12.991908370319383, 12.267850004271574, 12.355969544857004, 14.261503423013922, 14.760958493219492, 12.193379858013607, 13.638286291031722, 10.976340536846475, 12.367077638014688, 13.038857676035613, 13.147379912166304, 12.106909422799456, 14.319243234138517, 10.866062932835547, 13.465346018507184, 12.282085672203458]","[[6.358896415519868], [6.46930464915082], [6.104437179847501], [5.973410432760108], [5.82312347382076], [5.834936926753166], [6.235302143817986], [6.338210762175915], [5.803191781648445], [6.117568277925639], [5.547920730100021], [5.840733558123624], [5.980957645834835], [6.015954703852972], [5.789125037643327], [6.2594406997133065], [5.535257085285981], [6.069628528677202], [5.825525096660825]]","                era5         0
time                          
2015-07-01  5.305551  0.916703
2015-08-01  4.961172  0.694754
2014-09-01  4.727134  0.490694
2015-04-01  5.694731  0.968049
2014-09-01  4.727134  0.490694
2014-06-01  5.205081  0.737372
2015-06-01  5.077083  0.728894
2015-03-01  6.298029  1.226707
2015-02-01  6.540493  1.286160
2015-11-01  7.212845  1.652545
2014-06-01  5.205081  0.737372
2014-05-01  6.162751  1.137175
2014-12-01  6.715867  1.451238
2015-05-01  5.538323  0.933082
2015-06-01  5.077083  0.728894
2014-05-01  6.162751  1.137175
2014-02-01  8.347006  1.937263
2014-02-01  8.347006  1.937263
2014-10-01  5.191186  0.705192","                era5         0
time                          
2014-03-01  5.169673  0.783664
2014-04-01  4.756275  0.642399
2014-07-01  4.821668  0.618450
2014-08-01  4.917273  0.659100
2015-09-01  6.433560  1.326732",0.39557523342532086,-1.2949222733081742,19.0,1.005078040940123,0.9716429921025669,19,0.15,era5,1.6,265
13.03580267017335,12.136513832300363,0.01249380033834041,0.0006321143053276874,0.9608928587536826,0.9851945471402771,0.002035787819178389,19.0,0.09356101475686254,0.04251381876467473,0.9310139267503174,0.13750257006434344,0.36805812346036476,0.14721365056102953,0.9828234089163446,0.834670735094553,5.7988131254212325,1.0061842297179573,0.3549401240454834,0.3082093091528022,0.06164186183056044,14.0,0.5611904863135848,12.790253688525622,"[14.978346047339716, 15.444037110362114, 13.749582650502237, 13.095340672025184, 12.357940393896234, 12.447683675354295, 14.388330006680937, 14.896988320640922, 12.282098018284069, 13.753629120664165, 11.042632837015448, 12.458996452566812, 13.143155092404136, 13.25367702110272, 12.194034229552656, 14.447133764470234, 10.930323195027716, 13.577502152122422, 12.372438376358092]","[[6.358896415519868], [6.46930464915082], [6.104437179847501], [5.973410432760108], [5.82312347382076], [5.834936926753166], [6.235302143817986], [6.338210762175915], [5.803191781648445], [6.117568277925639], [5.547920730100021], [5.840733558123624], [5.980957645834835], [6.015954703852972], [5.789125037643327], [6.2594406997133065], [5.535257085285981], [6.069628528677202], [5.825525096660825]]","                era5         0
time                          
2014-05-01  6.162751  1.138133
2015-09-01  6.433560  1.326567
2014-09-01  4.727134  0.490612
2014-03-01  5.169673  0.783198
2014-05-01  6.162751  1.138133
2014-10-01  5.191186  0.705618
2015-02-01  6.540493  1.290228
2015-04-01  5.694731  0.970029
2014-08-01  4.917273  0.659770
2014-08-01  4.917273  0.659770
2015-06-01  5.077083  0.729539
2014-05-01  6.162751  1.138133
2014-06-01  5.205081  0.741666
2014-12-01  6.715867  1.452606
2015-03-01  6.298029  1.226148
2014-08-01  4.917273  0.659770
2014-12-01  6.715867  1.452606
2014-02-01  8.347006  1.936699
2014-07-01  4.821668  0.618278","                era5         0
time                          
2014-04-01  4.756275  0.642311
2015-05-01  5.538323  0.935901
2015-07-01  5.305551  0.921285
2015-08-01  4.961172  0.695315
2015-11-01  7.212845  1.652864",0.40286432810790085,-1.3299507238781443,19.0,1.0044586043778483,1.0823289246394352,19,0.15,era5,1.8,266
13.354601620853053,13.681326209636405,0.011579758517791462,0.0005805206166762086,1.058038834267733,0.9883563645758203,0.001368972467639032,19.0,0.09547727750689518,0.04251381876467473,1.0244653190008435,0.11757259805611606,0.3408865289043806,0.1605983239160374,1.0038017229886407,0.656310154690197,5.60884956730984,0.9482685265926784,0.29150465677345816,-0.12681901190076816,-0.018117001700109738,12.0,0.8532625570420223,13.08232575925406,"[15.36772517785922, 15.854126074235381, 14.084317216845326, 13.400980322396814, 12.630786980179506, 12.7245212516977, 14.751470424782841, 15.282749376656188, 12.551571804260872, 14.088543638329877, 11.256986137782013, 12.736337121516975, 13.450921106703666, 13.566358076525065, 12.459591714500847, 14.812889255355554, 11.139681952943294, 13.904584094810359, 12.645929705099597]","[[6.358896415519868], [6.46930464915082], [6.104437179847501], [5.973410432760108], [5.82312347382076], [5.834936926753166], [6.235302143817986], [6.338210762175915], [5.803191781648445], [6.117568277925639], [5.547920730100021], [5.840733558123624], [5.980957645834835], [6.015954703852972], [5.789125037643327], [6.2594406997133065], [5.535257085285981], [6.069628528677202], [5.825525096660825]]","                era5         0
time                          
2014-06-01  5.205081  0.737584
2015-08-01  4.961172  0.693830
2014-04-01  4.756275  0.641349
2015-02-01  6.540493  1.285426
2015-11-01  7.212845  1.650019
2014-04-01  4.756275  0.641349
2014-08-01  4.917273  0.658268
2015-11-01  7.212845  1.650019
2015-09-01  6.433560  1.324568
2015-03-01  6.298029  1.224575
2015-04-01  5.694731  0.967148
2014-09-01  4.727134  0.489887
2015-03-01  6.298029  1.224575
2014-07-01  4.821668  0.617411
2015-04-01  5.694731  0.967148
2014-04-01  4.756275  0.641349
2015-05-01  5.538323  0.932507
2015-05-01  5.538323  0.932507
2014-06-01  5.205081  0.737584","                era5         0
time                          
2014-02-01  8.347006  1.933999
2014-03-01  5.169673  0.782267
2014-05-01  6.162751  1.135675
2014-10-01  5.191186  0.704207
2014-12-01  6.715867  1.449370
2015-06-01  5.077083  0.727942
2015-07-01  5.305551  0.916723",0.4207801821188024,-1.4118242158169223,19.0,1.0032792468645673,1.0058024135092969,19,0.17,era5,1.7,267
