Iteration,year,energy,wind,slope,intercept,yearly_bias
0,1,12.034246085394845,5.884824603989569,0.376318940493014,-1.2262506685945342,0.3993299192919242
0,2,13.389088237888195,6.17883159764001,0.376318940493014,-1.2262506685945342,0.3993299192919242
0,3,10.191244966286567,5.4905804168534145,0.376318940493014,-1.2262506685945342,0.3993299192919242
0,4,14.233445210055034,6.381343665260072,0.376318940493014,-1.2262506685945342,0.3993299192919242
0,5,12.143378814963445,5.910049498632873,0.376318940493014,-1.2262506685945342,0.3993299192919242
0,6,12.900506655447458,6.088207120844287,0.376318940493014,-1.2262506685945342,0.3993299192919242
0,7,12.878707712325483,6.068602437622109,0.376318940493014,-1.2262506685945342,0.3993299192919242
0,8,12.480343107894878,5.981173629758366,0.376318940493014,-1.2262506685945342,0.3993299192919242
0,9,11.249997214233897,5.7084939719182195,0.376318940493014,-1.2262506685945342,0.3993299192919242
0,10,14.083409511591949,6.346349378588822,0.376318940493014,-1.2262506685945342,0.3993299192919242
0,11,12.401234748987665,5.962838342359324,0.376318940493014,-1.2262506685945342,0.3993299192919242
0,12,15.08838501740346,6.549254844854442,0.376318940493014,-1.2262506685945342,0.3993299192919242
0,13,14.375345171163632,6.396253013096107,0.376318940493014,-1.2262506685945342,0.3993299192919242
0,14,12.203191715800065,5.917665980671624,0.376318940493014,-1.2262506685945342,0.3993299192919242
0,15,12.64092436729469,6.01991401630448,0.376318940493014,-1.2262506685945342,0.3993299192919242
0,16,13.361027455475842,6.176461160681517,0.376318940493014,-1.2262506685945342,0.3993299192919242
1,1,11.993955029537299,5.884824603989569,0.4082418285991455,-1.417430671678835,0.4094399655618783
1,2,13.463727550347622,6.17883159764001,0.4082418285991455,-1.417430671678835,0.4094399655618783
1,3,9.994613338180143,5.4905804168534145,0.4082418285991455,-1.417430671678835,0.4094399655618783
1,4,14.379710768880912,6.381343665260072,0.4082418285991455,-1.417430671678835,0.4094399655618783
1,5,12.112345416746436,5.910049498632873,0.4082418285991455,-1.417430671678835,0.4094399655618783
